"","INSTNM","md_earn_wne_p10.REPORTED.EARNINGS","PREDDEG","index_std","AfterScorecardRelease","HighEarning"
"450","Flagler College-Tallahassee",37200,3,0.0441958739665283,0,0
"451","Florida Agricultural and Mechanical University",37300,3,0.0419235756799862,0,0
"452","Florida Atlantic University",41400,3,0.0421659381278827,0,1
"453","Florida Gulf Coast University",41200,3,0.0264665002634455,0,1
"454","Florida Institute of Technology",53100,3,0.105320323957256,0,1
"455","Florida International University",45100,3,0.109927781423024,0,1
"456","Florida Memorial University",27700,3,0.0334315048429594,0,0
"457","Florida Southern College",37600,3,-0.00111812424492605,0,0
"458","Florida State University",44000,3,0.0634491005876869,0,1
"459","Fontbonne University",40200,3,0.0401868907631634,0,0
"460","Fordham University",55400,3,-0.0786804849822708,0,1
"461","Fort Hays State University",37400,3,-0.000374633350091466,0,0
"462","Fort Lewis College",34000,3,0.0345544559799267,0,0
"463","Fort Valley State University",28900,3,0.0433253349703264,0,0
"464","Framingham State University",43200,3,0.0639601693786716,0,1
"465","Francis Marion University",32300,3,0.0100587524129836,0,0
"466","Franciscan University of Steubenville",35500,3,0.142100654483075,0,0
"467","Franklin and Marshall College",54800,3,-0.0377308035691874,0,1
"468","Franklin College",41000,3,0.111417958167508,0,1
"469","Franklin Pierce University",38000,3,-0.014007251375149,0,0
"470","Franklin University",48300,3,0.143071392120866,0,1
"471","Freed-Hardeman University",37000,3,0.0128043228449103,0,0
"472","Fresno Pacific University",39700,3,0.0864964528857521,0,0
"473","Friends University",41800,3,0.107176938941799,0,1
"474","Frostburg State University",43600,3,0.033621245364923,0,1
"475","Full Sail University",34100,3,0.0858654263112587,0,0
"476","Furman University",47500,3,0.0645486119886651,0,1
"477","Gallaudet University",25600,3,-0.024871708827772,0,0
"478","Gannon University",46200,3,-0.0342708613363967,0,1
"479","Gardner-Webb University",36800,3,0.0658893460846783,0,0
"480","Geneva College",37500,3,0.145858677058594,0,0
"481","George Fox University",43300,3,0.0413296496802783,0,1
"482","George Mason University",57000,3,-0.00452745643282496,0,1
"483","George Washington University",64500,3,0.0243118270190802,0,1
"484","Georgetown College",43000,3,-0.0172403638367267,0,1
"485","Georgetown University",83300,3,0.071675986508907,0,1
"486","Georgia College and State University",38500,3,0.132154660489572,0,0
"487","Georgia Institute of Technology-Main Campus",74000,3,0.0130880481134267,0,1
"488","Georgia Southern University",39300,3,0.0181448442317405,0,0
"489","Georgia Southwestern State University",36400,3,0.013991782635314,0,0
"490","Georgia State University",41500,3,0.0301461627403013,0,1
"491","Georgian Court University",45700,3,0.0729104921624523,0,1
"492","Gettysburg College",52200,3,-0.0560727979020337,0,1
"493","Glenville State College",31400,3,-0.126054013298522,0,0
"494","Goddard College",25800,3,0.101298319291951,0,0
"495","Golden Gate University-San Francisco",64200,3,0.155376789358887,0,1
"496","Goldey-Beacom College",43900,3,0.0574002987483429,0,1
"497","Gonzaga University",52800,3,0.00490950242383982,0,1
"498","Gordon College",41600,3,0.0876053659237102,0,1
"499","Goshen College",36300,3,0.0159877794294328,0,0
"500","Goucher College",45500,3,0.00780697876971042,0,1
"501","Governors State University",41700,3,0.0430039971254317,0,1
"502","Grace College and Theological Seminary",33200,3,-0.0232784389253378,0,0
"503","Grace University",33400,3,-0.00277986386575028,0,0
"504","Graceland University-Lamoni",36600,3,-0.0293855086872151,0,0
"505","Grambling State University",28300,3,0.0357750649663487,0,0
"506","Grand Canyon University",45200,3,-0.0153947475055609,0,1
"507","Grand Valley State University",39100,3,0.00114250436918279,0,0
"508","Grand View University",39200,3,0.0137527913163422,0,0
"509","Granite State College",32100,3,0.0911408109878705,0,0
"510","Great Lakes Christian College",29100,3,-0.0838641468287752,0,0
"511","Green Mountain College",30600,3,0.0267905632722065,0,0
"512","Greensboro College",35100,3,0.0313921394575212,0,0
"513","Greenville College",37700,3,0.0317269139448644,0,0
"514","Grinnell College",45600,3,0.0128516685447695,0,1
"515","Guilford College",38500,3,0.086709557953455,0,0
"516","Gustavus Adolphus College",50100,3,0.0286767299901069,0,1
"517","Gwynedd Mercy University",52000,3,-0.0946063491441593,0,1
"518","Hamilton College",57300,3,-0.0542714958200663,0,1
"519","Hamline University",46900,3,0.0111405275213751,0,1
"520","Hampden-Sydney College",50200,3,0.0325869073721771,0,1
"521","Hampshire College",30800,3,-0.098147297446831,0,0
"522","Hampton University",42200,3,0.0493759588811539,0,1
"523","Hannibal-LaGrange University",33900,3,-0.0461988071318139,0,0
"524","Hanover College",44400,3,-0.000762682529961082,0,1
"525","Hardin-Simmons University",38600,3,-0.0243894803385148,0,0
"526","Harding University",38600,3,0.0586984624625622,0,0
"527","Harrington College of Design",35000,3,0.239961657145089,0,0
"528","Harris-Stowe State University",27900,3,-0.0740438194548769,0,0
"529","Hartwick College",46100,3,-0.0757217649824343,0,1
"530","Harvard University",87200,3,-0.0402655647506714,0,1
"531","Harvey Mudd College",78600,3,0.0437953814595578,0,1
"532","Haskell Indian Nations University",23200,3,0.0776943133307705,0,0
"533","Hastings College",40400,3,-0.0136727377109716,0,0
"534","Haverford College",55600,3,0.0530420399450703,0,1
"535","Hawaii Pacific University",43400,3,0.0208543038008989,0,1
"536","Hebrew Theological College",17600,3,-0.0028307263574585,0,0
"537","Heidelberg University",38000,3,0.0211985142683095,0,0
"538","Henderson State University",35200,3,0.000243210394711348,0,0
"539","Hendrix College",40500,3,0.0367737480047708,0,0
"540","Heritage Christian University",32700,3,-0.0476636242869174,0,0
"541","Heritage University",33000,3,0.0792108827666374,0,0
"542","Herzing University-Atlanta",42300,3,-0.102284348348993,0,1
"543","High Point University",37500,3,0.019463212241448,0,0
"544","Hilbert College",39000,3,-0.0190617547900654,0,0
"545","Hillsdale Free Will Baptist College",33400,3,0.036179568777913,0,0
"546","Hiram College",39000,3,0.075145664882106,0,0
"547","Hobart William Smith Colleges",48600,3,-0.00963911852736369,0,1
"548","Hodges University",38100,3,0.162806910582085,0,0
"549","Hofstra University",53200,3,-0.00168017459510289,0,1
"550","Hollins University",37000,3,0.0695900622784438,0,0
"551","Holy Cross College",36300,3,-0.0803765531094766,0,0
"552","Holy Family University",49900,3,0.113794703833799,0,1
"553","Holy Names University",50100,3,0.066205703587919,0,1
"554","Hood College",43100,3,0.0809377977619775,0,1
"555","Hope College",43300,3,0.0321233620134233,0,1
"556","Hope International University",35100,3,-0.0394607279949559,0,0
"557","Houghton College",39200,3,-0.00743778031033885,0,0
"558","Houston Baptist University",43600,3,0.0455226697632503,0,1
"559","Howard Payne University",37300,3,0.00276410529399235,0,0
"560","Howard University",46500,3,0.0908419556663938,0,1
"561","Humboldt State University",36200,3,0.0204534349097935,0,0
"562","Humphreys College-Stockton and Modesto Campuses",31300,3,0.164699177097372,0,0
"563","Huntingdon College",37100,3,0.00211673762558117,0,0
"564","Huntington University",35500,3,0.0790040641213195,0,0
"565","Husson University",37100,3,-0.0524570158754831,0,0
"566","Huston-Tillotson University",30500,3,0.0541112220112001,0,0
"567","Idaho State University",35400,3,-0.0279205701693662,0,0
"568","Illinois College",37700,3,0.0726836996839781,0,0
"569","Illinois Institute of Technology",68200,3,0.0258273748141261,0,1
"570","Illinois State University",45100,3,0.0344369617017261,0,1
"571","Illinois Wesleyan University",54600,3,0.0477453985675886,0,1
"572","Immaculata University",49000,3,0.169380980616882,0,1
"573","Indiana Institute of Technology",41100,3,0.0197718154953926,0,1
"574","Indiana State University",36000,3,0.0343410948645693,0,0
"575","Indiana University-Bloomington",45300,3,0.110012107158721,0,1
"576","Indiana University-East",29100,3,0.00709317395289405,0,0
"577","Indiana University-Kokomo",33600,3,0.0246235272099094,0,0
"578","Indiana University-Northwest",35900,3,0.073596270094073,0,0
"579","Indiana University-Purdue University-Fort Wayne",35900,3,0.120855839154394,0,0
"580","Indiana University-Purdue University-Indianapolis",39100,3,0.0630488451721381,0,0
"581","Indiana University-South Bend",33800,3,0.03635585934201,0,0
"582","Indiana University-Southeast",34000,3,0.0302917563257712,0,0
"583","Indiana University of Pennsylvania-Main Campus",38000,3,0.121315927022617,0,0
"584","Indiana Wesleyan University",46000,3,0.142987724194432,0,1
"585","Institute of American Indian and Alaska Native Culture",21300,3,0.0933944611488693,0,0
"586","Inter American University of Puerto Rico-Aguadilla",20000,3,-0.0103550809737806,0,0
"587","Inter American University of Puerto Rico-Arecibo",20000,3,-0.0241287043880182,0,0
"588","Inter American University of Puerto Rico-Barranquitas",20000,3,0.0341893058559292,0,0
"589","Inter American University of Puerto Rico-Bayamon",20000,3,0.0471089695012189,0,0
"590","Inter American University of Puerto Rico-Fajardo",20000,3,-0.0118523673635738,0,0
"591","Inter American University of Puerto Rico-Guayama",20000,3,-0.0251819838076523,0,0
"592","Inter American University of Puerto Rico-Metro",20000,3,0.0542853043559148,0,0
"593","Inter American University of Puerto Rico-Ponce",20000,3,0.0835162703326823,0,0
"594","Inter American University of Puerto Rico-San German",20000,3,-0.099656263107969,0,0
"595","International Academy of Design and Technology-Chicago",25200,3,0.115602388795439,0,0
"596","International Academy of Design and Technology-Orlando",27800,3,0.198249949807961,0,0
"597","International Academy of Design and Technology-Sacramento",27800,3,0.20467313786928,0,0
"598","International Academy of Design and Technology-San Antonio",27800,3,0.190808870174938,0,0
"599","International Academy of Design and Technology-Seattle",27800,3,0.195150284224602,0,0
"600","International Academy of Design and Technology-Tampa",27800,3,0.158986259098313,0,0
"601","Iona College",52700,3,-0.0523183396906486,0,1
"602","Iowa State University",47200,3,-0.0659078268536955,0,1
"603","Iowa Wesleyan College",34100,3,0.189277352592085,0,0
"604","Ithaca College",50400,3,0.0235959080629986,0,1
"605","Jackson State University",29500,3,-0.0185409346645985,0,0
"606","Jacksonville State University",35100,3,-0.0818996824327113,0,0
"607","Jacksonville University",47700,3,0.109404683630865,0,1
"608","James Madison University",53400,3,-0.0341471445179488,0,1
"609","Jarvis Christian College",25800,3,-0.157379266781032,0,0
"610","Jefferson College of Health Sciences",52300,3,0.0326925952550282,0,1
"611","John Brown University",46200,3,-0.0739013194048503,0,1
"612","John Carroll University",51000,3,0.106959200987021,0,1
"613","John F Kennedy University",39500,3,0.122637239818948,0,0
"614","Johns Hopkins University",69200,3,0.0257171248575028,0,1
"615","Johnson & Wales University-North Miami",35100,3,0.0394880595626355,0,0
"616","Johnson & Wales University-Online",35100,3,0.0515050112441673,0,0
"617","Johnson & Wales University-Providence",35100,3,0.0515050112441673,0,0
"618","Johnson C Smith University",31300,3,0.0456476820774107,0,0
"619","Johnson State College",32200,3,0.00819784282531382,0,0
"620","Johnson University",29400,3,0.0308362645103201,0,0
"621","Johnson University Florida",29500,3,0.0349523859809419,0,0
"622","Judson College",30700,3,0.0684211556577666,0,0
"623","Judson University",37000,3,0.1582048879078,0,0
"624","Juniata College",45200,3,0.027835101228642,0,1
"625","Kalamazoo College",49400,3,-0.0758172923262264,0,1
"626","Kansas City Art Institute",25800,3,0.107727687349633,0,0
"627","Kansas State University",43300,3,-0.00904053643008791,0,1
"628","Kansas Wesleyan University",36600,3,-0.0692093738083849,0,0
"629","Kaplan University-Davenport Campus",34400,3,0.143657359189601,0,0
"630","Kean University",46800,3,-0.0650731848235459,0,1
"631","Keene State College",39900,3,0.0549729183076001,0,0
"632","Kendall College",40500,3,0.15014793588326,0,0
"633","Kennesaw State University",41300,3,0.0839343001077263,0,1
"634","Kent State University at Kent",36600,3,0.044540246670789,0,0
"635","Kentucky Christian University",28000,3,-0.0430330981853665,0,0
"636","Kentucky State University",26600,3,-0.00440549159076784,0,0
"637","Kentucky Wesleyan College",36600,3,0.0353432417099227,0,0
"638","Kenyon College",43700,3,0.0761569108674456,0,1
"639","Kettering University",74900,3,-0.0176712729091987,0,1
"640","Keuka College",43300,3,0.0690046315103799,0,1
"641","Keystone College",31400,3,0.0580946903798688,0,0
"642","King's University",34700,3,0.00319124715793648,0,0
"643","King University",39700,3,-0.0217208355257487,0,0
"644","Knox College",41600,3,0.0480728881966932,0,1
"645","Kutztown University of Pennsylvania",41400,3,0.0488012591401815,0,1
"646","Kuyper College",29000,3,0.059050555272237,0,0
"647","La Roche College",38700,3,0.021763183289119,0,0
"648","La Salle University",53200,3,0.0382770749709006,0,1
"649","La Sierra University",41300,3,0.15560793330872,0,1
"650","Lafayette College",69800,3,0.0175191602533027,0,1
"651","LaGrange College",38100,3,0.0130991114086788,0,0
"652","Laguna College of Art and Design",39800,3,-0.0816827697968495,0,0
"653","Lake Erie College",33400,3,-0.00313874597847575,0,0
"654","Lake Forest College",48100,3,0.0371568010282698,0,1
"655","Lake Superior State University",35700,3,-0.0741913395315806,0,0
"656","Lakeland College",39900,3,0.134767816209909,0,0
"657","Lamar University",38800,3,0.0220291825824083,0,0
"658","Lancaster Bible College",30400,3,-0.0598764765576389,0,0
"659","Lander University",33900,3,0.021238786364532,0,0
"660","Lane College",25000,3,0.0711531386781016,0,0
"661","Langston University",28400,3,0.0612723403863099,0,0
"662","Lasell College",40900,3,-0.0542110067648175,0,0
"663","Laurel University",28300,3,0.115733092147776,0,0
"664","Lawrence Technological University",53700,3,0.0237431152495137,0,1
"665","Lawrence University",42800,3,0.0444980721753299,0,1
"666","Le Moyne-Owen College",28300,3,-0.00523305299578699,0,0
"667","Le Moyne College",48800,3,-0.177490916220481,0,1
"668","Lebanon Valley College",46100,3,0.0557859774943765,0,1
"669","Lee University",32400,3,0.129631061574725,0,0
"670","Lees-McRae College",34400,3,0.0249973927819249,0,0
"671","Lehigh University",76800,3,-0.0307646279431787,0,1
"672","Lenoir-Rhyne University",36900,3,0.0259219896535874,0,0
"673","Lesley University",36700,3,0.0693209578500449,0,0
"674","LeTourneau University",50000,3,0.0681492248455019,0,1
"675","Lewis-Clark State College",32700,3,0.0132682174270758,0,0
"676","Lewis & Clark College",43400,3,-0.00496477026174736,0,1
"677","Lewis University",47100,3,0.0416842045386622,0,1
"678","Liberty University",36300,3,0.00812204867417358,0,0
"679","Life Pacific College",31200,3,0.0526172393508905,0,0
"680","Life University",32200,3,0.0625792622326936,0,0
"681","LIM College",48900,3,0.0590435708375176,0,1
"682","Limestone College",36100,3,0.0509552867485469,0,0
"683","Lincoln Christian University",29300,3,-0.0746020933759872,0,0
